track,rate_metric,rate_label,pixel_rate_px_s,assumed_full_frame_hfov_deg,assumed_slant_range_nm,source_width_px,implied_speed_mps,implied_speed_mph,implied_speed_kts
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,1.0,1920,13.095,29.293,25.455
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,2.0,1920,26.191,58.587,50.911
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,5.0,1920,65.477,146.467,127.276
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,10.0,1920,130.953,292.934,254.553
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,20.0,1920,261.907,585.868,509.105
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,50.0,1920,654.766,1464.671,1272.764
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,8.0,100.0,1920,1309.533,2929.341,2545.527
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,1.0,1920,16.369,36.617,31.819
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,2.0,1920,32.738,73.234,63.638
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,5.0,1920,81.846,183.084,159.095
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,10.0,1920,163.692,366.168,318.191
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,20.0,1920,327.383,732.335,636.382
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,50.0,1920,818.458,1830.838,1590.954
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,10.0,100.0,1920,1636.916,3661.676,3181.909
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,1.0,1920,32.738,73.234,63.638
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,2.0,1920,65.477,146.467,127.276
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,5.0,1920,163.692,366.168,318.191
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,10.0,1920,327.383,732.335,636.382
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,20.0,1920,654.766,1464.671,1272.764
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,50.0,1920,1636.916,3661.676,3181.909
phase_accepted_only: horizontal back-and-forth tracking,step_rate_median_px_s,median consecutive-step rate,97.232,20.0,100.0,1920,3273.832,7323.353,6363.818
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,0.5,1.0,1920,3.454,7.727,6.714
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,0.5,2.0,1920,6.908,15.454,13.429
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,0.5,5.0,1920,17.271,38.634,33.572
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,0.5,10.0,1920,34.542,77.268,67.144
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,0.5,20.0,1920,69.084,154.536,134.288
phase_accepted_only: horizontal back-and-forth tracking,step_rate_p95_px_s,p95 consecutive-step rate,410.353,0.5,50.0,1920,172.709,386.339,335.719
